segmento_id,punto_id,nome_linea,x_studs,z_studs
2642,4,,129004.99,47933.12
2642,5,,128866.83,47785.06
2642,6,,128838.08,47759.82
2642,7,,128805.69,47736.41
2642,8,,128718.79,47682.6
2642,9,,128682.19,47661.58
2642,10,,128652.01,47648.32
2643,0,,129261.48,48189.8
2643,1,,129239.7,48155.96
2643,2,,129224.65,48133.67
2643,3,,129205.56,48108.98
2643,4,,129182.98,48083.74
2643,5,,129000.08,47888.3
2643,6,,128947.25,47831.54
2643,7,,128914.21,47792.7
2643,8,,128896.7,47774.62
2643,9,,128869.22,47752.24
2643,10,,128843.4,47735.13
2643,11,,128815.98,47718.03
2644,0,,129326.04,48268.92
2644,1,,129279.71,48198.07
2644,2,,129244.46,48142.5
2644,3,,129224.65,48113.45
2644,4,,129207.22,48091.24
2644,5,,129179.81,48060.75
2644,6,,129025.03,47895.86
2644,7,,128975.68,47842.69
2644,8,,128923.95,47783.13
2644,9,,128901.7,47760.46
2644,10,,128880.94,47743.26
2644,11,,128857.73,47728.44
2644,12,,128804.9,47703.78
2644,13,,128784.53,47693.57
2644,14,,128764.09,47685.58
2645,0,,129350.2,48297.74
2645,1,,129326.04,48268.92
2645,2,,129284.37,48218.85
2645,3,,129272.34,48204.28
2645,4,,129261.48,48189.8
2645,5,,129236.93,48158.34
2645,6,,129201.36,48113.68
2645,7,,128942.25,47836.24
2645,8,,128903.75,47792.13
2645,9,,128866.21,47756.31
2645,10,,128842.2,47736.57
2645,11,,128815.98,47718.03
2645,12,,128786.28,47702.25
2645,13,,128738.59,47679.64
2645,14,,128715.86,47669.66
2646,0,,128886.65,47755.84
2646,1,,128826.2,47716.19
2646,2,,128804.9,47703.78
2647,0,,129283.67,48231.67
2647,1,,129255.94,48196.24
2647,2,,129235.74,48170.93
2647,3,,128872.07,47780.36
2647,4,,128842.76,47754.95
2647,5,,128808.62,47731.32
2647,6,,128752.85,47696.05
2647,7,,128682.19,47661.58
2648,0,,129281.74,48148.45
2648,1,,129252.61,48110.97
2648,2,,129236.53,48089.88
2648,3,,129219.02,48070.53
2648,4,,128952.0,47784.02
2648,5,,128933.22,47765.31
2648,6,,128912.39,47745.96
2648,7,,128889.41,47727.66
2648,8,,128869.78,47712.69
2648,9,,128846.4,47696.77
2648,10,,128814.4,47678.77
2648,11,,128777.64,47662.05
2648,12,,128745.64,47651.39
2648,13,,128714.57,47643.88
2649,0,,129379.02,48278.69
2649,1,,129361.05,48237.08
2649,2,,129354.64,48217.26
2649,3,,129350.45,48202.69
2649,4,,129343.95,48173.56
2649,5,,129334.6,48130.24
2649,6,,129327.32,48098.56
2649,7,,129321.29,48077.54
2649,8,,129312.42,48057.79
2649,9,,129300.7,48038.69
2649,10,,129284.05,48017.2
2649,11,,129258.87,47990.12
2649,12,,129017.11,47734.42
2649,13,,128981.46,47699.08
2649,14,,128961.02,47682.52
2650,0,,129354.64,48217.26
2650,1,,129344.74,48196.95
2650,2,,129321.93,48154.29
2650,3,,129303.7,48123.72
2650,4,,129285.01,48096.81
2650,5,,129265.84,48072.44
2650,6,,129237.0,48039.32
2650,7,,128965.46,47748.58
2650,8,,128938.68,47725.18
2650,9,,128913.97,47707.36
2650,10,,128885.62,47689.68
2650,11,,128856.23,47675.66
2650,12,,128804.18,47657.75
2650,13,,128742.87,47642.86
2650,14,,128697.72,47636.51
2650,15,,128654.05,47630.19
2651,0,,129360.64,48248.77
2651,1,,129351.07,48227.29
2651,2,,129333.88,48195.37
2651,3,,129319.54,48165.75
2651,4,,129305.53,48139.24
2651,5,,129286.98,48110.65
2651,6,,129268.7,48086.3
2651,7,,129245.96,48059.23
2651,8,,128991.44,47787.12
2651,9,,128959.99,47753.13
2651,10,,128934.02,47730.12
2651,11,,128910.25,47713.09
2651,12,,128878.8,47693.66
2651,13,,128855.67,47682.2
2651,14,,128820.89,47669.62
2651,15,,128786.04,47661.09
2651,16,,128745.64,47651.39
2652,0,,129425.31,48371.06
2652,1,,129412.44,48340.32
2653,0,,129559.19,48520.88
2653,1,,129534.59,48482.03
2653,2,,129497.84,48433.14
2654,0,,130105.73,49319.3
2654,1,,129971.07,49148.42
2654,2,,129921.0,49081.54
2654,3,,129879.02,49021.67
2654,4,,129693.97,48759.41
2654,5,,129512.25,48497.16
2654,6,,129489.29,48463.88
2654,7,,129452.69,48410.06
2654,8,,129428.89,48370.24
2655,0,,129350.45,48202.69
2655,1,,129337.13,48166.7
2655,2,,129310.67,48120.84
2655,3,,129279.63,48078.81
2655,4,,129242.07,48034.71
2655,5,,128969.89,47743.81
2655,6,,128943.28,47719.93
2655,7,,128917.45,47702.1
2655,8,,128886.56,47686.18
2655,9,,128856.23,47675.66
2656,0,,129328.26,48129.44
2656,1,,129311.63,48085.9
2656,2,,129292.93,48054.69
2656,3,,129260.62,48014.57
2656,4,,128989.39,47725.58
2656,5,,128962.13,47700.75
2656,6,,128929.49,47678.14
2656,7,,128894.17,47662.22
2656,8,,128860.42,47654.42
2656,9,,128811.94,47647.73
2656,10,,128754.99,47644.47
2657,0,,129343.95,48173.56
2657,1,,129328.26,48129.44
2657,2,,129310.04,48092.83
2657,3,,129287.54,48058.42
2657,4,,129256.18,48019.91
2657,5,,128984.32,47730.75
2657,6,,128957.38,47705.28
2657,7,,128926.17,47683.94
2657,8,,128892.1,47668.67
2657,9,,128859.47,47660.71
2657,10,,128754.99,47644.47
2657,11,,128742.87,47642.86
2658,0,,129337.13,48166.7
2658,1,,129324.14,48134.7
2658,2,,129305.92,48100.15
2658,3,,129291.02,48075.0
2658,4,,129276.77,48054.93
2658,5,,129251.26,48024.52
2658,6,,128979.56,47734.73
2658,7,,128952.79,47710.06
2658,8,,128923.16,47689.21
2658,9,,128890.52,47674.39
2658,10,,128858.52,47666.11
2658,11,,128804.18,47657.75
2659,0,,129459.86,48325.38
2659,1,,129455.49,48316.52
2659,2,,129413.54,48231.44
2659,3,,129342.32,48086.71
2659,4,,129326.71,48059.01
2659,5,,129310.87,48037.03
2659,6,,129288.53,48012.51
2659,7,,129214.71,47935.45
2659,8,,129208.97,47929.31
2659,9,,129147.58,47863.63
2659,10,,129004.91,47711.42
2659,11,,128978.61,47687.37
2659,12,,128957.22,47671.76
2659,13,,128934.88,47660.14
2659,14,,128907.0,47649.0
2659,15,,128874.68,47640.24
2659,16,,128852.51,47637.85
2659,17,,128747.14,47638.33
2659,18,,128697.72,47636.51
2660,0,,129310.67,48120.84
2660,1,,129283.43,48075.32
2660,2,,129246.67,48029.92
2660,3,,128974.96,47739.35
2660,4,,128947.87,47715.0
2660,5,,128920.79,47696.05
2660,6,,128888.31,47680.44
2660,7,,128835.07,47665.01
2660,8,,128804.18,47657.75
2661,0,,129334.6,48130.24
2661,1,,129322.87,48096.41
2661,2,,129306.09,48063.76
2661,3,,129286.75,48035.58
2661,4,,129264.89,48009.15
2661,5,,128993.98,47720.48
2661,6,,128966.73,47695.18
2661,7,,128939.96,47676.55
2661,8,,128910.01,47660.78
2662,0,,129498.67,48404.17
2662,1,,129489.11,48388.77
2662,2,,129473.34,48363.92
2662,3,,129461.86,48345.85
2662,4,,129450.76,48325.4
2662,5,,129442.29,48310.03
2662,6,,129331.24,48081.22
2662,7,,129318.24,48057.65
2662,8,,129302.55,48037.6
2662,9,,129284.05,48017.2
2663,0,,129258.87,47990.12
2663,1,,129214.71,47935.45
2664,0,,129434.84,48305.01
2664,1,,129409.65,48258.35
2664,2,,129342.0,48118.88
2665,0,,129147.58,47863.63
2665,1,,129119.41,47826.62
2665,2,,128976.83,47672.67
2666,0,,129166.78,47876.78
2666,1,,129142.86,47845.74
2666,2,,129100.41,47796.7
2666,3,,128980.63,47667.25
2667,0,,129142.86,47845.74
2667,1,,129104.04,47794.14
2667,2,,129074.42,47759.75
2667,3,,128985.06,47663.44
2668,0,,129137.95,47831.08
2668,1,,129108.17,47790.64
2668,2,,129078.54,47755.3
2668,3,,128989.03,47659.77
2669,0,,129127.49,47812.14
2669,1,,129111.65,47787.62
2669,2,,129095.65,47765.01
2669,3,,129082.5,47750.04
2669,4,,128994.25,47655.63
2670,0,,129461.86,48345.85
2670,1,,129449.61,48327.57
2670,2,,129434.84,48305.01
2670,3,,129405.7,48260.34
2670,4,,129387.55,48228.26
2670,5,,129351.43,48155.03
2671,0,,129473.34,48363.92
2671,1,,129447.88,48330.8
2671,2,,129418.61,48294.66
2671,3,,129392.38,48261.31
2671,4,,129373.37,48229.85
2671,5,,129350.72,48177.15
2672,0,,129208.97,47929.31
2672,1,,129180.57,47895.26
2672,2,,129166.78,47876.78
2672,3,,129137.95,47831.08
2672,4,,129127.49,47812.14
2672,5,,129115.61,47786.81
2672,6,,129102.62,47762.46
2672,7,,129085.66,47741.12
2672,8,,129009.47,47662.0
2673,0,Ferrovia Torino-Genova,128698.47,47858.18
2673,1,Ferrovia Torino-Genova,128680.0,47838.38
2673,2,Ferrovia Torino-Genova,127154.91,46203.18
2673,3,Ferrovia Torino-Genova,126782.63,45803.68
2673,4,Ferrovia Torino-Genova,125699.32,44643.27
2674,0,Ferrovia Torino-Genova,130886.58,50187.88
2674,1,Ferrovia Torino-Genova,130926.66,50221.01
2674,2,Ferrovia Torino-Genova,130961.36,50248.73
2674,3,Ferrovia Torino-Genova,131007.94,50282.96
2674,4,Ferrovia Torino-Genova,131072.89,50328.67
2674,5,Ferrovia Torino-Genova,131246.96,50453.02
2675,0,,131485.04,50610.62
2675,1,,131517.53,50629.4
2675,2,,131538.59,50640.87
2675,3,,131560.14,50653.45
2675,4,,131610.05,50687.7
2675,5,,131949.24,50921.34
2675,6,,131974.75,50940.61
2675,7,,131999.63,50961.78
2675,8,,132017.37,50975.97
2675,9,,132046.19,50995.72
2675,10,,132227.92,51120.59
2676,0,,132046.19,50995.72
2676,1,,132019.43,50973.26
2676,2,,132002.95,50956.38
2676,3,,131988.06,50938.85
2676,4,,131963.34,50908.75
2676,5,,131945.59,50890.6
2676,6,,131924.05,50871.96
2676,7,,131907.41,50859.06
2676,8,,131882.7,50843.29
2676,9,,131857.67,50826.41
2676,10,,131834.54,50808.89
2676,11,,131731.88,50726.72
2677,0,,130854.75,50123.11
2677,1,,130823.05,50095.08
2678,0,,131162.96,50309.6
2678,1,,131183.56,50317.08
2679,0,,131560.14,50653.45
2679,1,,131508.02,50616.97
2680,0,,131661.21,50715.86
2680,1,,131623.35,50689.76
2681,0,,131266.08,50448.45
2681,1,,131245.63,50432.55
2682,0,,131677.08,50726.79
2682,1,,131661.21,50715.86
2683,0,,130892.44,50149.31
2683,1,,130829.07,50088.87
2684,0,,131392.84,50555.71
2684,1,,131446.31,50597.99
2685,0,,131167.29,50297.58
2685,1,,131199.72,50309.75
2686,0,,131169.36,50291.86
2686,1,,131201.85,50303.87
2687,0,,131526.4,50661.89
2687,1,,131459.54,50607.24
2688,0,,131907.41,50859.06
2688,1,,131884.13,50840.75
2688,2,,131735.36,50721.3
2689,0,,130974.83,50201.95
2689,1,,130914.47,50154.01
2689,2,,130834.31,50084.09
2690,0,,132067.91,50938.54
2690,1,,132026.71,50906.21
2690,2,,132003.58,50885.82
2690,3,,131979.5,50860.97
2691,0,,132036.38,50932.16
2691,1,,132057.76,50950.01
2691,2,,132075.67,50965.45
2691,3,,132130.95,51014.99
2692,0,,131087.16,50268.36
2692,1,,131111.32,50278.23
2692,2,,131143.15,50290.81
2692,3,,131167.29,50297.58
2693,0,,131078.12,50270.27
2693,1,,131103.24,50284.43
2693,2,,131133.49,50298.77
2693,3,,131162.96,50309.6
2694,0,,132055.23,50929.77
2694,1,,132024.17,50908.28
2694,2,,132000.25,50889.32
2694,3,,131975.54,50864.16
2695,0,,131190.42,50358.87
2695,1,,131156.36,50331.83
2695,2,,130998.91,50220.58
2695,3,,130974.83,50201.95
2696,0,,131974.75,50940.61
2696,1,,131950.98,50919.1
2696,2,,131930.24,50901.27
2696,3,,131677.08,50726.79
2697,0,,132002.47,50900.32
2697,1,,132055.23,50929.77
2697,2,,132067.91,50938.54
2697,3,,132086.06,50953.44
2698,0,,131315.69,50492.44
2698,1,,131462.23,50595.31
2698,2,,131485.04,50610.62
2698,3,,131549.06,50654.4
2698,4,,131610.99,50697.25
2699,0,,131374.37,50543.05
2699,1,,131342.62,50516.0
2699,2,,131315.69,50492.44
2699,3,,131297.49,50476.48
2699,4,,131266.08,50448.45
2700,0,,132017.37,50975.97
2700,1,,131665.34,50733.24
2700,2,,131640.3,50713.81
2700,3,,131623.84,50699.79
2700,4,,131610.05,50687.7
2701,0,,131963.34,50908.75
2701,1,,131947.02,50888.68
2701,2,,131927.85,50867.51
2701,3,,131902.98,50846.0
2701,4,,131788.91,50753.95
2702,0,,131976.33,50881.52
2702,1,,132002.47,50900.32
2702,2,,132045.1,50928.99
2702,3,,132063.94,50943.32
2702,4,,132082.05,50958.12
2703,0,Ferrovia Torino-Genova,137557.6,54905.79
2703,1,Ferrovia Torino-Genova,133800.77,52257.62
2704,0,,131041.74,50244.39
2704,1,,131068.46,50259.6
2704,2,,131087.16,50268.36
2704,3,,131112.03,50276.79
2704,4,,131145.46,50285.07
2704,5,,131169.36,50291.86
2705,0,,131224.19,50396.09
2705,1,,131182.85,50359.61
2705,2,,131150.68,50334.93
2705,3,,130994.94,50225.36
2705,4,,130949.32,50189.37
2705,5,,130926.19,50172.16
2706,0,,131011.74,50224.11
2706,1,,131042.48,50240.65
2706,2,,131070.04,50254.03
2706,3,,131092.38,50263.41
2706,4,,131125.49,50273.45
2706,5,,131158.29,50281.41
2707,0,,131966.82,50907.16
2707,1,,131925.47,50840.75
2707,2,,131906.47,50812.23
2707,3,,131886.18,50788.83
2707,4,,131865.12,50769.72
2707,5,,131774.34,50699.16
2708,0,Ferrovia Torino-Genova,133599.06,52107.58
2708,1,Ferrovia Torino-Genova,137564.4,54905.96
2709,0,,131988.06,50938.85
2709,1,,131966.82,50907.16
2709,2,,131950.67,50885.65
2709,3,,131932.29,50863.68
2709,4,,131918.19,50849.19
2709,5,,131898.39,50832.3
2709,6,,131745.67,50710.31
2710,0,,131182.85,50359.61
2710,1,,131148.47,50338.74
2710,2,,131117.58,50319.64
2710,3,,130990.83,50230.76
2710,4,,130964.22,50210.38
2710,5,,130934.74,50185.86
2710,6,,130912.88,50166.27
2710,7,,130892.44,50149.31
2711,0,,131269.19,50445.78
2711,1,,131234.33,50412.16
2711,2,,131206.3,50390.18
2711,3,,131021.73,50261.19
2711,4,,130975.46,50227.42
2711,5,,130942.2,50200.68
2711,6,,130905.91,50168.5
2711,7,,130874.7,50140.63
2711,8,,130854.75,50123.11
2712,0,,131817.43,50868.95
2712,1,,131526.4,50661.89
2712,2,,131415.65,50583.69
2712,3,,131367.02,50549.77
2712,4,,131322.66,50519.35
2712,5,,131286.53,50496.1
2712,6,,131254.06,50476.18
2712,7,,131224.75,50456.13
2712,8,,130945.13,50258.64
2713,0,,131906.47,50812.23
2713,1,,131928.01,50839.16
2713,2,,131944.97,50857.62
2713,3,,131962.39,50871.49
2713,4,,131976.33,50881.52
2713,5,,132000.57,50902.23
2713,6,,132036.38,50932.16
2713,7,,132055.7,50951.75
2713,8,,132119.87,51017.21
2714,0,,132086.06,50953.44
2714,1,,132142.05,51002.56
2715,0,,132082.05,50958.12
2715,1,,132138.24,51007.02
2716,0,Ferrovia Torino-Genova,137564.4,54905.96
2716,1,Ferrovia Torino-Genova,137582.61,54916.73
2717,0,Ferrovia Torino-Genova,137582.61,54916.73
2717,1,Ferrovia Torino-Genova,138518.36,55576.35
2717,2,Ferrovia Torino-Genova,138581.24,55622.36
2717,3,Ferrovia Torino-Genova,138638.01,55667.47
2717,4,Ferrovia Torino-Genova,138693.51,55716.89
2717,5,Ferrovia Torino-Genova,138746.49,55768.52
2717,6,Ferrovia Torino-Genova,138770.33,55792.97
2718,0,Ferrovia Torino-Genova,138785.73,55817.4
2718,1,Ferrovia Torino-Genova,138763.23,55792.87
2719,0,Ferrovia Torino-Genova,141483.65,61163.61
2719,1,Ferrovia Torino-Genova,141200.97,60945.07
2720,0,Ferrovia Torino-Genova,138763.23,55792.87
2720,1,Ferrovia Torino-Genova,138742.75,55772.35
2720,2,Ferrovia Torino-Genova,138689.89,55720.84
2720,3,Ferrovia Torino-Genova,138634.59,55671.6
2720,4,Ferrovia Torino-Genova,138578.01,55626.64
2720,5,Ferrovia Torino-Genova,138515.37,55580.82
2720,6,Ferrovia Torino-Genova,137579.6,54921.04
2721,0,Ferrovia Torino-Genova,138770.33,55792.97
2721,1,Ferrovia Torino-Genova,138792.97,55817.35
2722,0,Ferrovia Torino-Genova,140463.44,60179.24
2722,1,Ferrovia Torino-Genova,140475.88,60196.32
2723,0,Ferrovia Torino-Genova,140471.58,60199.45
2723,1,Ferrovia Torino-Genova,140459.18,60182.42
2724,0,Ferrovia Torino-Genova,140655.68,60438.81
2724,1,Ferrovia Torino-Genova,140677.95,60466.07
2725,0,Ferrovia Torino-Genova,140650.92,60441.87
2725,1,Ferrovia Torino-Genova,140621.59,60404.27
2725,2,Ferrovia Torino-Genova,140590.83,60363.12
2725,3,Ferrovia Torino-Genova,140471.58,60199.45
2726,0,Ferrovia Torino-Genova,140475.88,60196.32
2726,1,Ferrovia Torino-Genova,140594.86,60359.74
2726,2,Ferrovia Torino-Genova,140626.14,60401.11
2726,3,Ferrovia Torino-Genova,140655.68,60438.81
2727,0,Ferrovia Torino-Genova,139523.79,57740.03
2727,1,Ferrovia Torino-Genova,139541.22,57787.27
2727,2,Ferrovia Torino-Genova,139554.62,57827.77
2727,3,Ferrovia Torino-Genova,139566.74,57873.26
2727,4,Ferrovia Torino-Genova,139574.5,57904.75
2727,5,Ferrovia Torino-Genova,139581.79,57940.37
2727,6,Ferrovia Torino-Genova,139592.16,58001.33
2727,7,Ferrovia Torino-Genova,139599.36,58064.05
2727,8,Ferrovia Torino-Genova,139602.85,58114.41
2727,9,Ferrovia Torino-Genova,139604.12,58164.87
2727,10,Ferrovia Torino-Genova,139603.09,58214.59
2727,11,Ferrovia Torino-Genova,139599.84,58286.71
2727,12,Ferrovia Torino-Genova,139582.73,58473.84
2727,13,Ferrovia Torino-Genova,139577.51,58556.88
2727,14,Ferrovia Torino-Genova,139577.75,58629.97
2727,15,Ferrovia Torino-Genova,139582.9,58693.4
2727,16,Ferrovia Torino-Genova,139593.19,58769.12
2727,17,Ferrovia Torino-Genova,139609.03,58847.47
2727,18,Ferrovia Torino-Genova,139627.49,58914.97
2727,19,Ferrovia Torino-Genova,139644.6,58968.69
2727,20,Ferrovia Torino-Genova,139664.48,59022.09
2727,21,Ferrovia Torino-Genova,139685.32,59069.04
2727,22,Ferrovia Torino-Genova,139709.0,59118.06
2727,23,Ferrovia Torino-Genova,139733.63,59163.8
2727,24,Ferrovia Torino-Genova,139765.32,59215.85
2727,25,Ferrovia Torino-Genova,139794.55,59260.4
2727,26,Ferrovia Torino-Genova,139854.84,59343.86
2727,27,Ferrovia Torino-Genova,140139.21,59733.85
2727,28,Ferrovia Torino-Genova,140463.44,60179.24
2728,0,Ferrovia Torino-Genova,140677.95,60466.07
2728,1,Ferrovia Torino-Genova,140701.15,60492.53
2728,2,Ferrovia Torino-Genova,140732.76,60526.58
2728,3,Ferrovia Torino-Genova,140776.57,60570.65
2728,4,Ferrovia Torino-Genova,140821.48,60612.58
2728,5,Ferrovia Torino-Genova,140896.58,60678.51
2728,6,Ferrovia Torino-Genova,140981.9,60752.58
2729,0,Ferrovia Torino-Genova,139115.82,56316.54
2729,1,Ferrovia Torino-Genova,139149.11,56376.61
2729,2,Ferrovia Torino-Genova,139178.34,56428.48
2729,3,Ferrovia Torino-Genova,139208.92,56482.66
2729,4,Ferrovia Torino-Genova,139243.3,56544.73
2729,5,Ferrovia Torino-Genova,139266.9,56588.71
2729,6,Ferrovia Torino-Genova,139284.88,56627.68
2729,7,Ferrovia Torino-Genova,139300.65,56665.05
2729,8,Ferrovia Torino-Genova,139316.26,56705.14
2729,9,Ferrovia Torino-Genova,139331.07,56748.72
2729,10,Ferrovia Torino-Genova,139342.71,56787.44
2729,11,Ferrovia Torino-Genova,139352.07,56822.02
2729,12,Ferrovia Torino-Genova,139356.31,56840.59
2730,0,Ferrovia Torino-Genova,139350.88,56841.98
2730,1,Ferrovia Torino-Genova,139346.56,56823.76
2730,2,Ferrovia Torino-Genova,139337.06,56789.18
2730,3,Ferrovia Torino-Genova,139325.11,56750.91
2730,4,Ferrovia Torino-Genova,139310.13,56707.9
2730,5,Ferrovia Torino-Genova,139294.29,56668.06
2730,6,Ferrovia Torino-Genova,139277.77,56630.59
2730,7,Ferrovia Torino-Genova,139259.74,56592.36
2730,8,Ferrovia Torino-Genova,139236.61,56548.54
2730,9,Ferrovia Torino-Genova,139202.39,56486.38
2730,10,Ferrovia Torino-Genova,139172.29,56432.2
2730,11,Ferrovia Torino-Genova,139142.98,56379.92
2730,12,Ferrovia Torino-Genova,139110.25,56319.56
2730,13,Ferrovia Torino-Genova,139001.16,56124.8
2730,14,Ferrovia Torino-Genova,138962.61,56058.49
2730,15,Ferrovia Torino-Genova,138923.65,55996.94
2730,16,Ferrovia Torino-Genova,138883.01,55937.24
2730,17,Ferrovia Torino-Genova,138840.54,55880.99
2730,18,Ferrovia Torino-Genova,138805.28,55838.69
2730,19,Ferrovia Torino-Genova,138785.73,55817.4
2731,0,Ferrovia Torino-Genova,138792.97,55817.35
2731,1,Ferrovia Torino-Genova,138809.13,55835.2
2731,2,Ferrovia Torino-Genova,138844.53,55877.58
2731,3,Ferrovia Torino-Genova,138887.07,55934.16
2731,4,Ferrovia Torino-Genova,138928.11,55994.23
2731,5,Ferrovia Torino-Genova,138967.56,56055.9
2731,6,Ferrovia Torino-Genova,139005.97,56121.88
2731,7,Ferrovia Torino-Genova,139115.82,56316.54
2732,0,,143734.38,64604.55
2732,1,,143734.7,64425.77
2732,2,,143734.7,64387.97
2732,3,,143733.12,64353.68
2732,4,,143728.29,64280.61
2732,5,,143723.22,64180.62
2732,6,,143715.85,63992.28
2732,7,,143712.68,63959.11
2732,8,,143708.88,63927.69
2732,9,,143702.21,63892.6
2732,10,,143693.34,63853.05
2732,11,,143685.9,63823.86
2732,12,,143676.14,63792.35
2733,0,,143676.14,63792.35
2733,1,,143639.12,63683.44
2734,0,Via Isola del Cantone,143754.48,65489.01
2734,1,Via Isola del Cantone,143747.15,65419.06
2734,2,Via Isola del Cantone,143745.01,65385.06
2734,3,Via Isola del Cantone,143742.87,65350.79
2734,4,Via Isola del Cantone,143742.71,65278.39
2734,5,Via Isola del Cantone,143744.46,65237.55
2734,6,Via Isola del Cantone,143748.41,65193.85
2734,7,Via Isola del Cantone,143753.96,65131.63
2734,8,Via Isola del Cantone,143756.02,65066.56
2734,9,Via Isola del Cantone,143752.21,65006.31
2734,10,Via Isola del Cantone,143743.49,64898.32
2734,11,Via Isola del Cantone,143736.05,64794.18
2734,12,Via Isola del Cantone,143733.03,64721.93
2734,13,Via Isola del Cantone,143727.02,64605.02
2734,14,Via Isola del Cantone,143719.41,64483.95
2734,15,Via Isola del Cantone,143709.11,64349.03
2734,16,Via Isola del Cantone,143692.01,64165.93
2734,17,Via Isola del Cantone,143689.94,64140.09
2734,18,Via Isola del Cantone,143681.86,64046.8
2734,19,Via Isola del Cantone,143668.63,63864.54
2734,20,Via Isola del Cantone,143664.82,63815.25
2734,21,Via Isola del Cantone,143660.87,63776.5
2734,22,Via Isola del Cantone,143655.39,63730.7
2734,23,Via Isola del Cantone,143652.47,63695.0
2734,24,Via Isola del Cantone,143646.86,63627.28
2734,25,Via Isola del Cantone,143640.83,63579.43
2734,26,Via Isola del Cantone,143631.81,63521.23
2734,27,Via Isola del Cantone,143624.67,63477.84
2734,28,Via Isola del Cantone,143612.0,63418.69
2734,29,Via Isola del Cantone,143604.55,63386.63
2734,30,Via Isola del Cantone,143598.06,63362.07
2734,31,Via Isola del Cantone,143587.44,63332.4
2734,32,Via Isola del Cantone,143572.39,63288.72
2734,33,Via Isola del Cantone,143557.65,63247.24
2734,34,Via Isola del Cantone,143543.4,63210.25
2734,35,Via Isola del Cantone,143529.14,63176.92
2734,36,Via Isola del Cantone,143510.45,63136.74
2734,37,Via Isola del Cantone,143491.91,63098.63
2734,38,Via Isola del Cantone,143460.86,63034.99
2734,39,Via Isola del Cantone,143442.79,62998.8
2734,40,Via Isola del Cantone,143427.43,62968.66
2734,41,Via Isola del Cantone,143401.28,62918.42
2734,42,Via Isola del Cantone,143374.51,62871.71
2734,43,Via Isola del Cantone,143346.63,62827.05
2734,44,Via Isola del Cantone,143320.65,62789.42
2734,45,Via Isola del Cantone,143289.75,62746.67
2734,46,Via Isola del Cantone,143246.51,62690.23
2734,47,Via Isola del Cantone,143201.83,62637.29
2734,48,Via Isola del Cantone,143167.6,62598.86
2734,49,Via Isola del Cantone,143128.79,62556.5
2734,50,Via Isola del Cantone,143109.15,62535.07
2734,51,Via Isola del Cantone,143089.02,62512.59
2734,52,Via Isola del Cantone,143045.14,62465.38
2734,53,Via Isola del Cantone,142998.08,62414.69
2734,54,Via Isola del Cantone,142935.04,62345.63
2734,55,Via Isola del Cantone,142893.68,62300.67
2735,0,,143686.32,64558.74
2735,1,,143680.98,64482.55
2735,2,,143675.92,64385.41
2735,3,,143673.39,64327.53
2735,4,,143670.21,64230.87
2735,5,,143662.12,63834.72
2735,6,,143660.71,63798.02
2735,7,,143655.39,63730.7
2736,0,Binario 4,142174.5,61686.06
2736,1,Binario 4,142225.67,61726.88
2736,2,Binario 4,142437.65,61897.17
2736,3,Binario 4,142547.6,61985.35
2736,4,Binario 4,142577.7,62009.43
2736,5,Binario 4,142636.95,62059.02
2736,6,Binario 4,142702.54,62118.17
2736,7,Binario 4,142757.84,62171.91
2736,8,Binario 4,142811.22,62227.24
2736,9,Binario 4,142916.89,62339.49
2737,0,,142109.79,61660.7
2737,1,,142068.28,61626.67
2737,2,,141948.82,61531.47
2737,3,,141926.95,61514.9
2737,4,,141908.58,61502.77
2737,5,,141883.86,61488.27
2737,6,,141779.77,61407.11
2737,7,,141737.95,61375.7
2737,8,,141724.8,61366.13
2737,9,,141629.27,61295.18
2737,10,,141497.14,61197.66
2737,11,,141472.43,61179.43
2737,12,,141371.17,61103.08
2738,0,Binario 8,142202.31,61671.22
2738,1,Binario 8,142233.03,61691.16
2738,2,Binario 8,142259.02,61710.14
2738,3,Binario 8,142456.74,61868.31
2738,4,Binario 8,142568.44,61957.92
2738,5,Binario 8,142598.69,61982.64
2738,6,Binario 8,142660.32,62033.5
2738,7,Binario 8,142692.79,62061.88
2738,8,Binario 8,142727.17,62094.58
2738,9,Binario 8,142778.03,62148.63
2738,10,Binario 8,142831.58,62206.66
2738,11,Binario 8,142906.05,62287.83
2738,12,Binario 8,142933.45,62318.92
2738,13,Binario 8,142971.0,62365.8
2739,0,,141950.57,61540.25
2739,1,,141883.86,61488.27
2740,0,,143739.85,64721.44
2740,1,,143743.49,64898.32
2741,0,,141371.17,61103.08
2741,1,,141190.59,60966.58
2742,0,,143033.02,62420.64
2742,1,,143012.98,62390.84
2742,2,,143004.13,62377.12
2742,3,,142990.03,62357.35
2742,4,,142978.07,62341.31
2742,5,,142964.29,62324.02
2742,6,,142946.07,62302.73
2742,7,,142929.91,62284.87
2742,8,,142781.23,62122.62
2742,9,,142751.84,62091.53
2742,10,,142736.94,62076.86
2742,11,,142716.43,62057.25
2742,12,,142698.13,62040.76
2742,13,,142673.81,62019.55
2742,14,,142649.25,61998.73
2742,15,,142619.86,61974.58
2742,16,,142277.03,61699.37
2742,17,,142260.95,61687.81
2742,18,,142236.54,61671.94
2742,19,,142217.77,61660.62
2742,20,,142195.28,61647.94
2742,21,,142164.3,61630.48
2742,22,,142135.32,61615.18
2743,0,,143668.56,64395.28
